id,DOI,chemical_formula,label,f_atomic_number_mean,f_atomic_number_geo_mean,f_atomic_number_stddev,f_atomic_number_max,f_atomic_number_min,f_group_number_mean,f_group_number_geo_mean,f_group_number_stddev,f_group_number_max,f_group_number_min,f_period_number_mean,f_period_number_geo_mean,f_period_number_stddev,f_period_number_max,f_period_number_min,f_electronegativity_pauling_scale_mean,f_electronegativity_pauling_scale_geo_mean,f_electronegativity_pauling_scale_stddev,f_electronegativity_pauling_scale_max,f_electronegativity_pauling_scale_min,f_electronegativity_Muliken_mean,f_electronegativity_Muliken_geo_mean,f_electronegativity_Muliken_stddev,f_electronegativity_Muliken_max,f_electronegativity_Muliken_min,f_electron_affinity_eV_mean,f_electron_affinity_eV_geo_mean,f_electron_affinity_eV_stddev,f_electron_affinity_eV_max,f_electron_affinity_eV_min,f_melting_point_K_mean,f_melting_point_K_geo_mean,f_melting_point_K_stddev,f_melting_point_K_max,f_melting_point_K_min,f_boiling_point_K_mean,f_boiling_point_K_geo_mean,f_boiling_point_K_stddev,f_boiling_point_K_max,f_boiling_point_K_min,f_density_g/cm^3_at_298_K_mean,f_density_g/cm^3_at_298_K_geo_mean,f_density_g/cm^3_at_298_K_stddev,f_density_g/cm^3_at_298_K_max,f_density_g/cm^3_at_298_K_min,f_ionization_energy_eV_mean,f_ionization_energy_eV_geo_mean,f_ionization_energy_eV_stddev,f_ionization_energy_eV_max,f_ionization_energy_eV_min,f_electric_dipole_polarizability_10^-24*cm^3_mean,f_electric_dipole_polarizability_10^-24*cm^3_geo_mean,f_electric_dipole_polarizability_10^-24*cm^3_stddev,f_electric_dipole_polarizability_10^-24*cm^3_max,f_electric_dipole_polarizability_10^-24*cm^3_min,f_electrical_conductivity_S/m_mean,f_electrical_conductivity_S/m_geo_mean,f_electrical_conductivity_S/m_stddev,f_electrical_conductivity_S/m_max,f_electrical_conductivity_S/m_min,f_thermal_conductivity_W/(mK)_mean,f_thermal_conductivity_W/(mK)_geo_mean,f_thermal_conductivity_W/(mK)_stddev,f_thermal_conductivity_W/(mK)_max,f_thermal_conductivity_W/(mK)_min,f_electrical_resistivity_m/S_mean,f_electrical_resistivity_m/S_geo_mean,f_electrical_resistivity_m/S_stddev,f_electrical_resistivity_m/S_max,f_electrical_resistivity_m/S_min,sanity_id,nelements,sanity_chemical_formula,elements,formula_prototype,_oqmd_entry_id,_oqmd_calculation_id,_oqmd_icsd_id,_oqmd_band_gap,_oqmd_delta_e,_oqmd_stability,_oqmd_prototype,_oqmd_spacegroup,_oqmd_natoms,sanity_label,REFCODE,CCDC
OGIKAR_clean.cif,10.1039/b903932e,Cu24H232C424N56O96,unknown,5.5673076923076925,3.97948338727366,4.7510412281392895,29.0,1.0,10.586538461538462,6.795502287445212,6.021772319168613,16.0,1.0,1.7788461538461535,1.681792830507429,0.587640830407597,4.0,1.0,2.569326923076924,2.541645890870609,0.3918282208567464,3.44,1.9,8.817683928846153,8.793546120461704,0.6351071685859832,9.6793948,6.6205,12.563002665384614,12.556739582200118,0.3901786429595805,12.9711096,11.44,2000.3216346153847,359.4104571643441,1867.9057845218565,3820.0,13.81,2701.888173076923,507.0490175196213,2487.607171175965,5100.0,20.28,1.6118,0.7709253476618352,1.5797200506613631,8.96,0.0708,12.302745192307697,12.208631917761783,1.469970080954018,14.53414,7.72638,1.4253942019230768,1.231460813233738,0.9485979767202428,6.1,0.666793,1752884.6153846155,0.0,9866405.28345839,59000000.0,0.0,84.00195490384615,5.78527033897772,88.64568948217612,401.0,0.02583,7.033191346153846e-06,0.0,6.898215853965856e-06,1.38e-05,0.0,OGIKAR_clean.cif,,Cu24H232C424N56O96,,,,,,,,,,,,unknown,OGIKAR,
RIBTAZ_clean.cif,10.1039/C3CE40599K,Cu16H52C104N24O48,unknown,6.934426229508197,4.879186508019504,6.326807011903349,29.0,1.0,11.524590163934429,8.116313309579045,5.60037047187044,16.0,1.0,1.9180327868852456,1.8055758362408985,0.6846102628793803,4.0,1.0,2.6560655737704915,2.615663752724522,0.471169729219596,3.44,1.9,8.826265280327869,8.788033603476677,0.7872234085262138,9.6793948,6.6205,12.570212200000004,12.562094550486108,0.443392946517278,12.9711096,11.44,1737.1657377049178,312.13719502316104,1823.1506147159675,3820.0,13.81,2389.0603278688523,450.7307598390802,2430.6252037183176,5100.0,20.28,1.867154098360656,0.933772940991248,2.064191304640957,8.96,0.0708,12.31269836065574,12.17393071272758,1.7390430788932434,14.53414,7.72638,1.558234573770492,1.2701416041071276,1.2932499508800153,6.1,0.666793,3911475.4098360655,0.0,14593386.087378653,59000000.0,0.0,86.88999147540986,4.081076639331209,107.65203402584318,401.0,0.02583,5.8831016393442615e-06,0.0,6.8235095271936295e-06,1.38e-05,0.0,RIBTAZ_clean.cif,,Cu16H52C104N24O48,,,,,,,,,,,,unknown,RIBTAZ,
DEJCIF_clean.cif,10.1021/cg060087l,Cu4H12C28N4O16,unknown,7.0625,5.13371991943811,6.1386964210653066,29.0,1.0,11.9375,8.730794331116291,5.3906023550249005,16.0,1.0,1.9375,1.8340080864093424,0.6584783595532961,4.0,1.0,2.6968750000000004,2.653425455914019,0.4907483921267597,3.44,1.9,8.841592387499997,8.803062476323253,0.7927952872089464,9.6793948,6.6205,12.641678525,12.635415085108232,0.3901434347544369,12.9711096,11.44,1776.3468749999995,334.1636056500522,1828.940610000496,3820.0,13.81,2439.444375,488.282886680497,2435.841153125981,5100.0,20.28,1.8954,1.0168890137018147,2.0029220429162984,8.96,0.0708,12.27188625,12.141125849336431,1.6857961009226283,14.53414,7.72638,1.5455236874999998,1.2650971001310358,1.2696347707256563,6.1,0.666793,3731250.0,0.0,14270411.642188182,59000000.0,0.0,87.26020812499999,4.560017324170011,106.10127369041273,401.0,0.02583,6.0385812500000005e-06,0.0,6.844929159076333e-06,1.38e-05,0.0,DEJCIF_clean.cif,,Cu4H12C28N4O16,,,,,,,,,,,,unknown,DEJCIF,
VIXPUP01_clean.cif,10.1002/chem.201304005,Cu24H96C216N24O120,unknown,6.7,4.912644765300637,5.657738063926255,29.0,1.0,11.8,8.465679233426885,5.519057890618652,16.0,1.0,1.9,1.8025009252216604,0.6244997998398397,4.0,1.0,2.6945,2.652458435967245,0.4845356024070883,3.44,1.9,8.863151975,8.82865219160476,0.7537373201671269,9.6793948,6.6205,12.65231995,12.64674364201153,0.3686579496124934,12.9711096,11.44,1806.5080000000005,332.1409066461754,1842.898291801802,3820.0,13.81,2467.079,483.9556196590143,2454.0410080251304,5100.0,20.28,1.80231,0.9695155082297764,1.8459630662339912,8.96,0.0708,12.304364,12.188278842679134,1.5979358860179589,14.53414,7.72638,1.4858585999999998,1.237823219250766,1.164846685953065,6.1,0.666793,2995000.0,0.0,12848520.342825472,59000000.0,0.0,84.02464149999999,4.611956498826597,100.26824881514553,401.0,0.02583,6.210865000000001e-06,0.0,6.864631884979339e-06,1.38e-05,0.0,VIXPUP01_clean.cif,,Cu24H96C216N24O120,,,,,,,,,,,,unknown,VIXPUP01,
DOKHOB_clean.cif,10.1039/b808373h,Cu6H68C88N8O24,unknown,5.247422680412371,3.505714180192657,5.009333407997044,29.0,1.0,9.639175257731958,5.617758379683768,6.405837490834079,16.0,1.0,1.711340206185567,1.6025977664704694,0.6252218226827343,4.0,1.0,2.537525773195876,2.508108648498004,0.4046508764477955,3.44,1.9,8.864896397938143,8.83976919041083,0.6460960338843816,9.6793948,6.6205,12.562929703092784,12.55783914781894,0.3532230493573619,12.9711096,11.44,1789.0005154639175,257.4836198482916,1864.4917903960784,3820.0,13.81,2422.419484536083,367.9226628645666,2486.0034400368377,5100.0,20.28,1.4980123711340207,0.6162668075844288,1.651450829020258,8.96,0.0708,12.397243092783503,12.30259887033436,1.4627145548323053,14.53414,7.72638,1.365308886597938,1.1582797267599787,0.9885168326086182,6.1,0.666793,1870103.092783505,0.0,10206225.76270331,59000000.0,0.0,76.89719917525771,4.250338176161292,90.5903883315732,401.0,0.02583,6.260328865979381e-06,0.0,6.869748640623784e-06,1.38e-05,0.0,DOKHOB_clean.cif,,Cu6H68C88N8O24,,,,,,,,,,,,unknown,DOKHOB,
EDAVOV_clean.cif,10.1016/j.ica.2007.02.019,Cu6H42C54N6O18,unknown,5.761904761904762,3.735829197442124,5.838336047235848,29.0,1.0,9.857142857142858,5.872314996397815,6.341741643651996,16.0,1.0,1.761904761904762,1.640670712015276,0.6834619092574915,4.0,1.0,2.552857142857143,2.519367755985996,0.4307373838866914,3.44,1.9,8.850125352380951,8.819088794953613,0.711868473186,9.6793948,6.6205,12.566512609523814,12.561039472620624,0.365944442278273,12.9711096,11.44,1717.2376190476186,250.34911459439613,1842.1321185024,3820.0,13.81,2343.906666666667,360.974137007285,2457.147192969412,5100.0,20.28,1.6171714285714285,0.656401072626792,1.897022020391524,8.96,0.0708,12.364118095238096,12.250304296413924,1.5821219031824645,14.53414,7.72638,1.4339786190476191,1.1809416012829983,1.157956205610371,6.1,0.666793,2852380.9523809524,0.0,12555083.168927424,59000000.0,0.0,80.0350633333333,4.025299915454305,99.46510675890188,401.0,0.02583,5.915109523809523e-06,0.0,6.828516415033758e-06,1.38e-05,0.0,EDAVOV_clean.cif,,Cu6H42C54N6O18,,,,,,,,,,,,unknown,EDAVOV,
PUJQEQ_clean.cif,10.1039/A708943K,Cu8H192C192N32,unknown,4.245283018867925,2.778073787704048,4.277654358020618,29.0,1.0,8.132075471698114,4.240449521271132,6.506999818335133,15.0,1.0,1.5849056603773586,1.4804520209330247,0.5966561622959206,4.0,1.0,2.41622641509434,2.4035645223258744,0.252326730500128,3.04,1.9,8.855085811320754,8.836868831793796,0.5513505608889577,9.37188,6.6205,12.441066716981132,12.435251305913706,0.3757260887219287,12.772119,11.44,1766.4492452830189,215.4605230930729,1876.8876919425595,3820.0,13.81,2377.7228301886794,300.0237493809428,2505.3568021073515,5100.0,20.28,1.280966037735849,0.4463951557865743,1.4892510331039837,8.96,0.0708,12.499484905660378,12.41461935644463,1.408736705364095,14.53414,7.72638,1.2970383396226417,1.1205078250584122,0.8456410053970098,6.1,0.666793,1158490.566037736,0.0,8021326.149291477,59000000.0,0.0,71.95160981132075,3.6915421724114266,83.59323959410749,401.0,0.02583,6.249383018867925e-06,0.0,6.868929950330096e-06,1.38e-05,0.0,PUJQEQ_clean.cif,,Cu8H192C192N32,,,,,,,,,,,,unknown,PUJQEQ,
BAHGUN03_clean.cif,10.1016/S0020-1693(03)00215-9,Cu2H16C24N4O8,unknown,5.7407407407407405,3.9481973527501153,5.25351799303619,29.0,1.0,10.407407407407408,6.508281876433045,6.177973173923864,16.0,1.0,1.7777777777777777,1.6710335980604352,0.628539361054709,4.0,1.0,2.5903703703703704,2.55697132342131,0.430636750607675,3.44,1.9,8.867521970370369,8.839693319117815,0.678120544660519,9.6793948,6.6205,12.5514232,12.544636560955624,0.4062940769719942,12.9711096,11.44,1764.9537037037037,273.4336971401554,1854.595798518529,3820.0,13.81,2396.5507407407413,390.1506842712477,2473.05227726106,5100.0,20.28,1.582903703703704,0.7130881621221913,1.721406202408364,8.96,0.0708,12.414000740740745,12.30869886987128,1.539098817932888,14.53414,7.72638,1.4060127407407412,1.1882886830352033,1.0462522163596009,6.1,0.666793,2229629.6296296297,0.0,11133693.101799062,59000000.0,0.0,78.04043185185189,3.913550700135192,93.95251118843328,401.0,0.02583,6.1339740740740745e-06,0.0,6.856702789490145e-06,1.38e-05,0.0,BAHGUN03_clean.cif,,Cu2H16C24N4O8,,,,,,,,,,,,unknown,BAHGUN03,
CITXUZ_clean.cif,10.1039/b712905j,Cu8H60C84N12O32,unknown,5.795918367346939,3.911713750903981,5.469692346072407,29.0,1.0,10.285714285714286,6.343079554509198,6.246631745450129,16.0,1.0,1.7755102040816326,1.6640443418646058,0.6472959807001513,4.0,1.0,2.591632653061225,2.5562159519201124,0.4438851981513454,3.44,1.9,8.87663511020408,8.84722667620432,0.6957479681268844,9.6793948,6.6205,12.56645511836735,12.560230328939724,0.3896385009668657,12.9711096,11.44,1709.602857142857,254.7937857422904,1845.8556615824325,3820.0,13.81,2326.9204081632656,366.2556149185209,2462.206624513839,5100.0,20.28,1.5887346938775513,0.6949505771483659,1.783091051225259,8.96,0.0708,12.417195102040816,12.309006829077472,1.5519907967407045,14.53414,7.72638,1.4056713265306122,1.1756632487273873,1.0888558265487485,6.1,0.666793,2451020.4081632653,0.0,11665265.42030288,59000000.0,0.0,77.30565285714287,3.7054776028255936,96.067008299111,401.0,0.02583,5.914991836734693e-06,0.0,6.828618209010016e-06,1.38e-05,0.0,CITXUZ_clean.cif,,Cu8H60C84N12O32,,,,,,,,,,,,unknown,CITXUZ,
KILJEV_clean.cif,10.1021/ic070132u,Cu4P4H16C20N4O12,unknown,7.266666666666667,4.701548284746616,6.826093725957442,29.0,1.0,10.866666666666667,7.064883780646665,6.064834888290218,16.0,1.0,1.933333333333333,1.788806703856329,0.771722460186015,4.0,1.0,2.6,2.556284677427851,0.4913247398615298,3.44,1.9,8.80377179333333,8.761294600338458,0.8305671691391823,9.6793948,6.6205,12.551480253333333,12.544758719920896,0.4051054604497056,12.9711096,11.44,1403.8573333333334,219.5197111986735,1738.922029773874,3820.0,13.81,1954.3233333333333,326.0242501358596,2325.7326545748024,5100.0,20.28,1.7712133333333335,0.7896835617414161,2.1052643140048284,8.96,0.0708,12.286443333333334,12.143309061133202,1.7617270035797894,14.53414,7.72638,1.6468781333333338,1.2828581800935548,1.4168003818139832,6.1,0.666793,4633333.333333333,0.0,14740043.720725149,59000000.0,0.0,74.16206666666669,2.397140690996435,109.276734755815,401.0,0.02583,4.60782e-06,0.0,6.499898573588154e-06,1.38e-05,0.0,KILJEV_clean.cif,,Cu4P4H16C20N4O12,,,,,,,,,,,,unknown,KILJEV,
EFOTEZ_clean.cif,-,Mn8Re24C24Se32N24,unknown,30.357142857142858,19.3667273482489,26.01814515969616,75.0,6.0,12.785714285714286,12.1090280137901,3.725943244498564,16.0,7.0,3.571428571428572,3.241760881273371,1.5452362609131385,6.0,2.0,2.444285714285715,2.399225323956611,0.4497096569012102,3.04,1.55,7.798252750000001,7.683927052372397,1.2823295075504706,9.37188,5.35682,12.303502642857142,12.264388356138037,0.9775483870736894,13.53067,10.51,1823.0464285714293,810.3283137795348,1613.379275604943,3820.0,63.15,2806.948571428572,1245.8082993473197,2393.478809356961,5869.15,74.36,7.04314285714286,3.9328847570081225,7.52114036620533,21.02,0.808,10.52338285714286,10.25205271819515,2.44242287558724,14.53414,7.43402,4.44,3.21446642559818,3.426931155254967,9.7,1.1,1265714.2857142857,0.0,2268825.102765477,5600000.0,0.0,41.425963571428575,2.907981250749775,55.70363487502928,142.0,0.02583,3.100285714285714e-06,0.0,5.599222693866551e-06,1.38e-05,0.0,EFOTEZ_clean.cif,,Mn8Re24C24Se32N24,,,,,,,,,,,,unknown,EFOTEZ,y
UFUQIV_clean.cif,10.1039/b202588d,Cu8H128C160N32,unknown,4.7073170731707314,3.14559502235814,4.59184803882486,29.0,1.0,8.951219512195122,5.002962860399518,6.385773897413498,15.0,1.0,1.6585365853658536,1.552019131446141,0.6092680974047218,4.0,1.0,2.4453658536585365,2.431359244642989,0.2656799611578874,3.04,1.9,8.809425609756097,8.789536187881259,0.5738333868075245,9.37188,6.6205,12.44328048780488,12.436432024774987,0.4070465529201205,12.772119,11.44,1908.0812195121955,278.20068107469297,1876.938418951868,3820.0,13.81,2572.123658536585,384.96831208789246,2503.7442639431206,5100.0,20.28,1.4225560975609757,0.5460379503120784,1.5714911231908686,8.96,0.0708,12.405950731707318,12.31261208372448,1.4734888326761817,14.53414,7.72638,1.374846048780488,1.1865021988406366,0.9055053636269464,6.1,0.666793,1487804.8780487804,0.0,9093610.598548025,59000000.0,0.0,79.12173951219512,4.659272926107726,86.59004727237162,401.0,0.02583,6.732129268292682e-06,0.0,6.897536066622841e-06,1.38e-05,0.0,UFUQIV_clean.cif,,Cu8H128C160N32,,,,,,,,,,,,unknown,UFUQIV,
GIFFEI_clean.cif,10.1002/zaac.201200234,Eu8C32N24O32,unknown,11.666666666666666,8.348977710041174,15.49910391675023,63.0,6.0,14.041666666666666,13.267155658207118,3.2816302689703214,16.0,3.5,2.333333333333333,2.1917453822704887,1.105541596785133,6.0,2.0,2.7566666666666664,0.0,0.9073159439920708,3.44,0.0,8.789192266666666,8.67299431085365,1.2549911949455892,9.6793948,5.03301,12.409909533333334,12.39193312653217,0.6596244206163857,12.9711096,11.44,1398.65,299.9144884869389,1734.8935505288694,3820.0,54.8,1904.4158333333328,424.6665420839544,2310.5059132271526,5100.0,74.36,1.771916666666667,1.4938901965307103,1.2007699237248668,5.243,0.808,12.398855000000005,12.076846443904852,2.4166351617641832,14.53414,5.6704,3.4373333333333336,1.5151320931552936,7.326322921872579,27.7,0.802,125000.0,0.0,297559.5178559521,1100000.0,0.0,48.54779083333335,1.3807250552715709,66.18575178239,142.0,0.02583,4.674999999999999e-06,0.0,6.456924577536896e-06,1.38e-05,0.0,GIFFEI_clean.cif,,Eu8C32N24O32,,,,,,,,,,,,unknown,GIFFEI,
IXAKAU_clean.cif,10.1021/ic102188v,Cu8H56C104N8O32,unknown,5.884615384615385,4.137732341063533,5.264736994504261,29.0,1.0,10.73076923076923,6.975913550746619,5.984323702601223,16.0,1.0,1.807692307692308,1.704360792857149,0.6213651700539812,4.0,1.0,2.5865384615384617,2.5544747719208334,0.4230743006911734,3.44,1.9,8.812927123076921,8.784835285726283,0.6822019454541742,9.6793948,6.6205,12.613705784615384,12.60885414085359,0.3445794324684156,12.9711096,11.44,1976.7996153846152,359.1286464445018,1860.117032754165,3820.0,13.81,2681.239615384616,514.3367704886862,2475.214272562277,5100.0,20.28,1.6965230769230772,0.8106454743552491,1.7234792869496225,8.96,0.0708,12.242528461538464,12.141842529206974,1.5016266421468838,14.53414,7.72638,1.4598288846153846,1.2371544430518582,1.055485609213027,6.1,0.666793,2319230.769230769,0.0,11336259.701668296,59000000.0,0.0,86.4955896153846,6.134958723717918,93.72928590385268,401.0,0.02583,6.900665384615384e-06,0.0,6.8993353854356766e-06,1.38e-05,0.0,IXAKAU_clean.cif,,Cu8H56C104N8O32,,,,,,,,,,,,unknown,IXAKAU,
PELRIJ_clean.cif,10.1039/c2ce26015h,Cu24H288C480N48O144,unknown,5.439024390243903,3.878269855109517,4.53199347989868,29.0,1.0,10.46341463414634,6.577633237358722,6.14895414853302,16.0,1.0,1.7560975609756098,1.6606031235559295,0.5751134693927606,4.0,1.0,2.585853658536585,2.555100462282762,0.4153339861455966,3.44,1.9,8.859867043902439,8.836304890418024,0.630093650923764,9.6793948,6.6205,12.58693603902439,12.581466828883812,0.3655013476556419,12.9711096,11.44,1911.6729268292684,316.0475166568389,1873.3405242067809,3820.0,13.81,2579.716341463415,449.5127867699558,2496.096868235174,5100.0,20.28,1.544380487804878,0.7290520665078685,1.506321079240949,8.96,0.0708,12.363178048780489,12.275298479012193,1.4229108337132834,14.53414,7.72638,1.3735003902439025,1.1895911798638217,0.9029753346735574,6.1,0.666793,1487804.8780487804,0.0,9093610.598548029,59000000.0,0.0,79.12467463414634,4.9810072583082246,86.58736542895703,401.0,0.02583,6.732129268292684e-06,0.0,6.89753606662284e-06,1.38e-05,0.0,PELRIJ_clean.cif,,Cu24H288C480N48O144,,,,,,,,,,,,unknown,PELRIJ,
JOFKIA_clean.cif,10.1039/C3CE42087F,Cu6H12C18N24O12,unknown,7.75,5.605555501224074,6.796138609534093,29.0,1.0,12.25,9.247659192334796,5.182100603680584,16.0,1.0,2.0,1.8877486253633868,0.7071067811865476,4.0,1.0,2.7491666666666665,2.705946631863392,0.4775014543317003,3.44,1.9,8.941843591666665,8.897747455445412,0.8353628888505346,9.6793948,6.6205,12.274330516666668,12.25806998544184,0.627199275115315,12.9711096,11.44,1100.6324999999997,172.40036564702194,1610.0304286571989,3820.0,13.81,1554.4608333333335,241.0412647462632,2181.572490993054,5100.0,20.28,1.7818,0.9014340630222436,2.284608799481142,8.96,0.0708,12.839736666666669,12.655597795324567,1.9890769110122968,14.53414,7.72638,1.559798833333333,1.24541506545818,1.423691358291351,6.1,0.666793,4941666.666666667,0.0,16299256.544054054,59000000.0,0.0,68.98019333333335,0.9204202500944264,116.9736107574436,401.0,0.02583,3.451441666666667e-06,0.0,5.974744794753207e-06,1.38e-05,0.0,JOFKIA_clean.cif,,Cu6H12C18N24O12,,,,,,,,,,,,unknown,JOFKIA,
TUBJAD_clean.cif,10.1016/j.ica.2014.12.001,Cu4H56C80N12O20,unknown,5.209302325581396,3.630035413288779,4.511268266653572,29.0,1.0,10.0,6.016834582541248,6.306143184266047,16.0,1.0,1.7209302325581397,1.6218882488793194,0.5837162975819132,4.0,1.0,2.558604651162791,2.530095553436087,0.3981093772538351,3.44,1.9,8.87393695348837,8.851415718922599,0.6152349658314257,9.6793948,6.6205,12.536317627906978,12.529874725861644,0.3960050956175813,12.9711096,11.44,1823.594418604651,274.1255299503798,1872.2256026629173,3820.0,13.81,2460.304651162791,387.43894898076655,2496.5922674181006,5100.0,20.28,1.4679116279069768,0.648782352338179,1.505852910017767,8.96,0.0708,12.441936279069768,12.352571228955854,1.4381436128193632,14.53414,7.72638,1.3475605116279068,1.1665289576245728,0.8911459746582739,6.1,0.666793,1418604.6511627906,0.0,8885139.299897498,59000000.0,0.0,75.44998813953488,4.098285873058592,86.1711977172458,401.0,0.02583,6.419006976744185e-06,0.0,6.88281196741481e-06,1.38e-05,0.0,TUBJAD_clean.cif,,Cu4H56C80N12O20,,,,,,,,,,,,unknown,TUBJAD,
cm501138g_si_012_clean.cif,10.1021/cm501138g,Cu12H24C72O48,unknown,7.615384615384615,5.617107387662243,6.569609068552669,29.0,1.0,12.384615384615383,9.540865117959669,5.031263207928564,16.0,1.0,2.0,1.896155028678343,0.6793662204867574,4.0,1.0,2.72,2.672094615899629,0.5159159144368691,3.44,1.9,8.79818855384615,8.75409514155397,0.8472310682216043,9.6793948,6.6205,12.75311864615385,12.751065480031274,0.2270894233327503,12.9711096,12.264195,1886.5069230769225,402.411570810276,1821.760014265092,3820.0,13.81,2602.8053846153844,601.788079140508,2418.863189938661,5100.0,20.28,2.092123076923077,1.1952046891495822,2.1312095280718832,8.96,0.0708,12.073638461538463,11.939278302643377,1.688393953909345,13.61806,7.72638,1.6308912307692311,1.3096655800556567,1.3778512011852229,6.1,0.666793,4584615.384615385,0.0,15708441.931935646,59000000.0,0.0,96.4582307692308,6.680567844799709,111.22765299628564,401.0,0.149,6.370561538461539e-06,0.0,6.8783248921788255e-06,1.38e-05,0.0,cm501138g_si_012_clean.cif,,Cu12H24C72O48,,,,,,,,,,,,unknown,cm501138g_si_012,
ja203898s_si_006_clean.cif,10.1021/ja203898s,Cu6H78C120N18O30,unknown,5.309523809523809,3.743191731652707,4.517100287943348,29.0,1.0,10.214285714285714,6.279491176055074,6.224130133469844,16.0,1.0,1.738095238095238,1.6406707120152757,0.5797997934231393,4.0,1.0,2.567142857142857,2.538531171186719,0.3989109323806369,3.44,1.9,8.863408607142855,8.840638389906292,0.6186759422185408,9.6793948,6.6205,12.54279673809524,12.536270092745784,0.3984328736066474,12.9711096,11.44,1866.684523809524,294.3394215439459,1873.1913878372468,3820.0,13.81,2518.400476190476,415.62962942214426,2497.2478246060746,5100.0,20.28,1.5011761904761904,0.6839200816093456,1.507979594533144,8.96,0.0708,12.414400476190478,12.324342367336392,1.4439175141490732,14.53414,7.72638,1.3637692619047623,1.1821673605300953,0.8954061405566338,6.1,0.666793,1452380.9523809524,0.0,8987563.844272556,59000000.0,0.0,77.2421188095238,4.414595746677549,86.3954157164085,401.0,0.02583,6.571840476190476e-06,0.0,6.89178018854136e-06,1.38e-05,0.0,ja203898s_si_006_clean.cif,,Cu6H78C120N18O30,,,,,,,,,,,,unknown,ja203898s_si_006,
